   X ,   Y ,   Z ,  X0 ,  Y0 ,  Z0 ,   R ,   U ,   V ,   W ,  CN ,  F1 ,  F2 ,  F3
   0.129921E+02 ,   0.176259E+02 ,   0.578214E+01 ,     12.99 ,     17.63 ,      5.78 ,       1.011796 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.218545E+00 ,   0.279061E+00 ,   0.842487E-01
   0.171189E+02 ,   0.176705E+02 ,   0.329336E+01 ,     17.12 ,     17.67 ,      3.29 ,       1.159907 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.398282E+00 ,   0.153160E+00 ,   0.154536E+00
   0.183276E+02 ,   0.165275E+02 ,   0.979878E+00 ,     18.33 ,     16.53 ,      0.98 ,       0.979886 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.227349E+00 ,  -0.573188E-01 ,  -0.691349E-02
   0.181023E+02 ,   0.144613E+02 ,   0.107216E+01 ,     18.10 ,     14.46 ,      1.07 ,       1.072179 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.241615E+00 ,   0.242951E+00 ,   0.441842E+00
   0.201811E+02 ,   0.160602E+02 ,   0.932273E+00 ,     20.18 ,     16.06 ,      0.93 ,       0.932281 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.263985E+00 ,   0.665553E-01 ,   0.821515E-02
   0.215327E+02 ,   0.174414E+02 ,   0.100139E+01 ,     21.53 ,     17.44 ,      1.00 ,       1.001405 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.338596E-14 ,  -0.148589E-15 ,   0.260223E-01
   0.226958E+02 ,   0.200235E+02 ,   0.918192E+00 ,     22.70 ,     20.02 ,      0.92 ,       0.918220 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.418185E+00 ,  -0.488537E-01 ,   0.698413E+00
   0.260145E+02 ,   0.185933E+02 ,   0.440739E+01 ,     26.01 ,     18.59 ,      4.41 ,       1.096299 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.847214E-01 ,  -0.836074E+00 ,  -0.298257E+00
   0.307621E+02 ,   0.187835E+02 ,   0.107138E+01 ,     30.76 ,     18.78 ,      1.07 ,       1.071416 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.962690E-01 ,  -0.157720E+00 ,   0.123757E+01
   0.292333E+02 ,   0.239788E+02 ,   0.277975E+01 ,     29.23 ,     23.98 ,      2.78 ,       1.046040 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.314569E+00 ,  -0.100309E+00 ,   0.199955E+00
   0.344419E+02 ,   0.263346E+02 ,   0.965150E+00 ,     34.44 ,     26.33 ,      0.97 ,       0.965158 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.338789E-14 ,  -0.468221E-15 ,  -0.343977E-03
   0.369831E+02 ,   0.276420E+02 ,   0.466275E+01 ,     36.98 ,     27.64 ,      4.66 ,       1.065441 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.171966E+00 ,  -0.301441E+00 ,   0.183412E+00
   0.443496E+02 ,   0.226018E+02 ,   0.906817E+00 ,     44.35 ,     22.60 ,      0.91 ,       0.906852 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.394261E+00 ,  -0.367668E-01 ,   0.859573E+00
   0.540522E+02 ,   0.227143E+02 ,   0.117912E+01 ,     54.05 ,     22.71 ,      1.18 ,       1.179173 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.223600E+00 ,  -0.129291E+00 ,   0.878819E+00
   0.561725E+02 ,   0.185895E+02 ,   0.920819E+00 ,     56.17 ,     18.59 ,      0.92 ,       0.920826 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.365100E-14 ,  -0.358716E-16 ,  -0.190497E-02
   0.543888E+01 ,   0.191392E+02 ,   0.113094E+01 ,      5.44 ,     19.14 ,      1.13 ,       1.130977 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.326599E+00 ,  -0.713633E+00 ,   0.853736E+00
   0.104082E+02 ,   0.222581E+02 ,   0.119422E+01 ,     10.41 ,     22.26 ,      1.19 ,       1.194262 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.256763E+00 ,  -0.800457E-01 ,   0.581513E+00
   0.112957E+02 ,   0.201170E+02 ,   0.112435E+01 ,     11.30 ,     20.12 ,      1.12 ,       1.124379 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.142767E+00 ,  -0.369908E-01 ,   0.112957E+01
   0.125726E+02 ,   0.218019E+02 ,   0.993729E+00 ,     12.57 ,     21.80 ,      0.99 ,       0.993776 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.219397E+00 ,  -0.315926E+00 ,   0.732586E+00
   0.118644E+02 ,   0.171662E+02 ,   0.112101E+01 ,     11.86 ,     17.17 ,      1.12 ,       1.121052 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.135434E+00 ,   0.377232E+00 ,   0.871148E+00
   0.139064E+02 ,   0.176384E+02 ,   0.333856E+01 ,     13.91 ,     17.64 ,      3.34 ,       1.004464 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.500977E+00 ,  -0.360232E-01 ,  -0.903399E-02
   0.141018E+02 ,   0.175863E+02 ,   0.115483E+01 ,     14.10 ,     17.59 ,      1.15 ,       1.154844 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.203836E+00 ,   0.538180E-01 ,  -0.474850E-01
   0.162449E+02 ,   0.168051E+02 ,   0.112518E+01 ,     16.24 ,     16.81 ,      1.13 ,       1.125208 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.116265E+00 ,   0.306881E+00 ,   0.386527E+00
   0.195205E+02 ,   0.173037E+02 ,   0.240381E+01 ,     19.52 ,     17.30 ,      2.40 ,       1.025854 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.188403E+00 ,  -0.604818E+00 ,   0.221400E+00
   0.210663E+02 ,   0.208843E+02 ,   0.914208E+00 ,     21.07 ,     20.88 ,      0.91 ,       0.914215 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.318980E-14 ,  -0.620185E-16 ,  -0.157608E-02
   0.215890E+02 ,   0.198942E+02 ,   0.243374E+01 ,     21.59 ,     19.89 ,      2.43 ,       0.962904 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.190163E+00 ,  -0.185705E+00 ,  -0.233064E+00
   0.245432E+02 ,   0.210996E+02 ,   0.115335E+01 ,     24.54 ,     21.10 ,      1.15 ,       1.153380 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.132152E+00 ,   0.669171E-01 ,   0.335623E+00
   0.264234E+02 ,   0.178285E+02 ,   0.116587E+01 ,     26.42 ,     17.83 ,      1.17 ,       1.165887 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.193406E-01 ,   0.158898E-01 ,   0.196956E-01
   0.284622E+02 ,   0.191680E+02 ,   0.117137E+01 ,     28.46 ,     19.17 ,      1.17 ,       1.171400 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.524604E-01 ,  -0.527860E+00 ,   0.477331E+00
   0.346969E+02 ,   0.236622E+02 ,   0.101119E+01 ,     34.70 ,     23.66 ,      1.01 ,       1.011228 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.384157E+00 ,   0.166199E+00 ,   0.599131E+00
   0.319809E+02 ,   0.262419E+02 ,   0.262356E+01 ,     31.98 ,     26.24 ,      2.62 ,       0.999777 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.135440E+00 ,   0.442842E+00 ,   0.303246E+00
   0.455295E+02 ,   0.244045E+02 ,   0.110172E+01 ,     45.53 ,     24.40 ,      1.10 ,       1.101753 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.927873E-01 ,   0.120207E+00 ,   0.296678E+00
   0.466453E+02 ,   0.227228E+02 ,   0.924229E+00 ,     46.65 ,     22.72 ,      0.92 ,       0.924252 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.126172E+00 ,  -0.132785E+00 ,   0.829020E+00
   0.500398E+02 ,   0.234623E+02 ,   0.102602E+01 ,     50.04 ,     23.46 ,      1.03 ,       1.026028 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.536392E+00 ,  -0.513475E+00 ,  -0.950806E-02
   0.578755E+02 ,   0.219881E+02 ,   0.115172E+01 ,     57.88 ,     21.99 ,      1.15 ,       1.151733 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.243629E-15 ,  -0.215301E-15 ,   0.617528E-02
   0.178024E+02 ,   0.241216E+02 ,   0.673975E+01 ,     17.80 ,     24.12 ,      6.74 ,       0.924702 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.208883E+00 ,  -0.113607E+00 ,  -0.939419E-01
   0.110187E+02 ,   0.233914E+02 ,   0.292535E+01 ,     11.02 ,     23.39 ,      2.93 ,       0.963103 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.207338E+00 ,   0.854200E-01 ,  -0.857104E-02
   0.128017E+02 ,   0.244380E+02 ,   0.244657E+01 ,     12.80 ,     24.44 ,      2.45 ,       1.159150 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.152048E-01 ,  -0.939545E-02 ,   0.537779E+00
   0.152486E+02 ,   0.268695E+02 ,   0.114785E+01 ,     15.25 ,     26.87 ,      1.15 ,       1.147612 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.972186E-01 ,   0.177932E+00 ,  -0.751479E-01
   0.137622E+02 ,   0.203257E+02 ,   0.260637E+01 ,     13.76 ,     20.33 ,      2.61 ,       1.072232 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.842038E-01 ,   0.789816E-01 ,  -0.840720E+00
   0.132085E+02 ,   0.194388E+02 ,   0.915657E+00 ,     13.21 ,     19.44 ,      0.92 ,       0.915669 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.551106E+00 ,  -0.373790E+00 ,   0.751637E+00
   0.145696E+02 ,   0.214086E+02 ,   0.101505E+01 ,     14.57 ,     21.41 ,      1.02 ,       1.015079 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.789291E-01 ,  -0.779215E-01 ,   0.110495E+01
   0.185967E+02 ,   0.230592E+02 ,   0.913076E+00 ,     18.60 ,     23.06 ,      0.91 ,       0.913116 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.180657E+00 ,   0.148555E+00 ,   0.792608E+00
   0.191724E+02 ,   0.235326E+02 ,   0.269821E+01 ,     19.17 ,     23.53 ,      2.70 ,       1.021408 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.320033E+00 ,  -0.799199E+00 ,   0.173490E+00
   0.191431E+02 ,   0.215854E+02 ,   0.316653E+01 ,     19.14 ,     21.59 ,      3.17 ,       0.981538 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.267607E+00 ,   0.366853E+00 ,   0.142436E+00
   0.225272E+02 ,   0.222092E+02 ,   0.104789E+01 ,     22.53 ,     22.21 ,      1.05 ,       1.047922 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.161023E+00 ,   0.105719E+00 ,   0.626947E+00
   0.231791E+02 ,   0.226372E+02 ,   0.314878E+01 ,     23.18 ,     22.64 ,      3.15 ,       1.193076 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.157958E+00 ,   0.188424E+00 ,   0.383460E+00
   0.265570E+02 ,   0.220551E+02 ,   0.107690E+01 ,     26.56 ,     22.06 ,      1.08 ,       1.076963 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.338822E+00 ,  -0.683679E+00 ,   0.121389E+01
   0.283785E+02 ,   0.212454E+02 ,   0.922410E+00 ,     28.38 ,     21.25 ,      0.92 ,       0.922452 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.805610E-01 ,   0.138379E+00 ,   0.766065E+00
   0.326153E+02 ,   0.269992E+02 ,   0.946568E+00 ,     32.62 ,     27.00 ,      0.95 ,       0.946606 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.857276E+00 ,  -0.208819E+00 ,   0.744987E+00
   0.361036E+02 ,   0.273033E+02 ,   0.949140E+00 ,     36.10 ,     27.30 ,      0.95 ,       0.949206 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.228898E-01 ,  -0.584351E-01 ,   0.624448E+00
   0.455158E+02 ,   0.282780E+02 ,   0.256870E+01 ,     45.52 ,     28.28 ,      2.57 ,       0.946584 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.318151E+00 ,   0.522579E+00 ,   0.536722E-01
   0.505611E+02 ,   0.255892E+02 ,   0.116834E+01 ,     50.56 ,     25.59 ,      1.17 ,       1.168406 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.645770E-01 ,   0.606800E-01 ,   0.661549E+00
   0.576462E+02 ,   0.256339E+02 ,   0.942344E+00 ,     57.65 ,     25.63 ,      0.94 ,       0.942357 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.814451E-01 ,  -0.431624E+00 ,   0.557037E+00
   0.537698E+02 ,   0.251671E+02 ,   0.962770E+00 ,     53.77 ,     25.17 ,      0.96 ,       0.962791 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.808470E-01 ,   0.222561E+00 ,   0.710157E+00
   0.122571E+01 ,   0.241820E+02 ,   0.106058E+01 ,      1.23 ,     24.18 ,      1.06 ,       1.060613 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.180157E+00 ,   0.415142E+00 ,   0.336831E+00
   0.845959E+01 ,   0.209965E+02 ,   0.112796E+01 ,      8.46 ,     21.00 ,      1.13 ,       1.127971 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.634185E+00 ,  -0.495469E+00 ,   0.221319E+00
   0.131322E+02 ,   0.272973E+02 ,   0.101551E+01 ,     13.13 ,     27.30 ,      1.02 ,       1.015522 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.516624E+00 ,  -0.314243E+00 ,   0.252934E-01
   0.169079E+02 ,   0.238529E+02 ,   0.288422E+01 ,     16.91 ,     23.85 ,      2.88 ,       1.083673 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.308698E+00 ,  -0.460719E+00 ,   0.217634E+00
   0.153803E+02 ,   0.245750E+02 ,   0.915842E+00 ,     15.38 ,     24.57 ,      0.92 ,       0.915885 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.110464E+00 ,  -0.251914E+00 ,   0.810110E+00
   0.170235E+02 ,   0.256124E+02 ,   0.103044E+01 ,     17.02 ,     25.61 ,      1.03 ,       1.030446 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.338274E-14 ,   0.108645E-15 ,  -0.916024E-02
   0.197671E+02 ,   0.269139E+02 ,   0.978075E+00 ,     19.77 ,     26.91 ,      0.98 ,       0.978087 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.255467E+00 ,   0.198138E+00 ,   0.513061E+00
   0.190581E+02 ,   0.289498E+02 ,   0.105018E+01 ,     19.06 ,     28.95 ,      1.05 ,       1.050217 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.350842E-01 ,  -0.278923E-01 ,   0.533209E+00
   0.219101E+02 ,   0.262172E+02 ,   0.119683E+01 ,     21.91 ,     26.22 ,      1.20 ,       1.196846 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.132621E+00 ,   0.194906E+00 ,   0.379497E+00
   0.204871E+02 ,   0.226937E+02 ,   0.977355E+00 ,     20.49 ,     22.69 ,      0.98 ,       0.977388 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.486470E+00 ,   0.274658E+00 ,   0.110902E+01
   0.247828E+02 ,   0.233803E+02 ,   0.113834E+01 ,     24.78 ,     23.38 ,      1.14 ,       1.138359 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.227041E+00 ,   0.198608E+00 ,   0.554146E+00
   0.261033E+02 ,   0.250852E+02 ,   0.102123E+01 ,     26.10 ,     25.09 ,      1.02 ,       1.021266 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.557011E-01 ,  -0.123181E+00 ,   0.881153E+00
   0.278472E+02 ,   0.238463E+02 ,   0.112014E+01 ,     27.85 ,     23.85 ,      1.12 ,       1.120149 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.313453E-14 ,  -0.729308E-17 ,  -0.383671E-02
   0.263772E+02 ,   0.204731E+02 ,   0.355176E+01 ,     26.38 ,     20.47 ,      3.55 ,       1.000647 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.293980E+00 ,   0.561657E-01 ,  -0.226902E+00
   0.344082E+02 ,   0.290997E+02 ,   0.853119E+01 ,     34.41 ,     29.10 ,      8.53 ,       0.900339 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.539766E+00 ,  -0.302335E+00 ,  -0.561802E+00
   0.375498E+02 ,   0.285776E+02 ,   0.966079E+00 ,     37.55 ,     28.58 ,      0.97 ,       0.966099 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.900136E-01 ,   0.987469E-01 ,   0.631846E+00
   0.440166E+02 ,   0.278964E+02 ,   0.111190E+01 ,     44.02 ,     27.90 ,      1.11 ,       1.111967 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.199342E+00 ,  -0.255455E+00 ,   0.984368E+00
   0.541403E+02 ,   0.272548E+02 ,   0.116439E+01 ,     54.14 ,     27.25 ,      1.16 ,       1.164401 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.323180E+00 ,  -0.323013E+00 ,  -0.298374E-01
   0.874511E+00 ,   0.287977E+02 ,   0.118775E+01 ,      0.87 ,     28.80 ,      1.19 ,       1.187780 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.190880E+00 ,   0.428479E-01 ,   0.323047E+00
   0.584483E+02 ,   0.239684E+02 ,   0.904855E+00 ,     58.45 ,     23.97 ,      0.90 ,       0.904921 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.171931E+00 ,   0.693189E-01 ,   0.752451E+00
   0.937242E+01 ,   0.250183E+02 ,   0.114092E+01 ,      9.37 ,     25.02 ,      1.14 ,       1.140933 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.354140E-11 ,   0.409677E-12 ,   0.679915E-02
   0.113174E+02 ,   0.241817E+02 ,   0.936590E+00 ,     11.32 ,     24.18 ,      0.94 ,       0.936598 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.387632E-14 ,   0.128093E-15 ,   0.118890E-02
   0.119534E+02 ,   0.289900E+02 ,   0.101000E+01 ,     11.95 ,     28.99 ,      1.01 ,       1.010023 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.673718E+00 ,  -0.166475E+00 ,   0.967114E-01
   0.150638E+02 ,   0.252168E+02 ,   0.282461E+01 ,     15.06 ,     25.22 ,      2.82 ,       1.122666 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.644221E-01 ,  -0.154881E-01 ,   0.227706E+00
   0.139616E+02 ,   0.290631E+02 ,   0.936899E+00 ,     13.96 ,     29.06 ,      0.94 ,       0.936907 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.328918E-14 ,  -0.173285E-01 ,   0.117141E-02
   0.159409E+02 ,   0.289514E+02 ,   0.104860E+01 ,     15.94 ,     28.95 ,      1.05 ,       1.048655 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.879348E-01 ,  -0.921571E+00 ,   0.111437E+01
   0.174943E+02 ,   0.276737E+02 ,   0.964510E+00 ,     17.49 ,     27.67 ,      0.96 ,       0.964557 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.110416E+00 ,  -0.225138E+00 ,   0.601684E+00
   0.213133E+02 ,   0.288824E+02 ,   0.111758E+01 ,     21.31 ,     28.88 ,      1.12 ,       1.117591 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.323286E-14 ,  -0.187591E-15 ,   0.196535E-02
   0.235395E+02 ,   0.288517E+02 ,   0.110731E+01 ,     23.54 ,     28.85 ,      1.11 ,       1.107361 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.607841E-01 ,   0.304045E-01 ,   0.444109E+00
   0.257088E+02 ,   0.289480E+02 ,   0.104762E+01 ,     25.71 ,     28.95 ,      1.05 ,       1.047653 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.237867E+00 ,  -0.636888E-03 ,   0.507424E+00
   0.267919E+02 ,   0.289451E+02 ,   0.283836E+01 ,     26.79 ,     28.95 ,      2.84 ,       1.045202 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.239544E+00 ,   0.641379E-03 ,  -0.416049E+00
   0.286027E+02 ,   0.258944E+02 ,   0.106346E+01 ,     28.60 ,     25.89 ,      1.06 ,       1.063476 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.305102E-14 ,   0.482473E-16 ,   0.236231E-01
   0.304479E+02 ,   0.290841E+02 ,   0.915861E+00 ,     30.45 ,     29.08 ,      0.92 ,       0.915868 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.328867E-14 ,  -0.978047E-15 ,  -0.165909E-02
   0.305269E+02 ,   0.270309E+02 ,   0.115213E+01 ,     30.53 ,     27.03 ,      1.15 ,       1.152158 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.264685E+00 ,  -0.260139E+00 ,   0.405667E+00
   0.325291E+02 ,   0.289957E+02 ,   0.100428E+01 ,     32.53 ,     29.00 ,      1.00 ,       1.004311 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.282993E+00 ,  -0.326513E-01 ,   0.658671E+00
   0.291999E+02 ,   0.276354E+02 ,   0.643852E+01 ,     29.20 ,     27.64 ,      6.44 ,       0.991267 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.405934E+00 ,  -0.210108E+00 ,  -0.129095E+00
   0.476065E+02 ,   0.259898E+02 ,   0.119322E+01 ,     47.61 ,     25.99 ,      1.19 ,       1.193253 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.105043E+00 ,  -0.321770E+00 ,   0.366202E+00
   0.528424E+02 ,   0.289911E+02 ,   0.100888E+01 ,     52.84 ,     28.99 ,      1.01 ,       1.008934 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.112771E+00 ,  -0.155187E+00 ,   0.573991E+00
   0.496676E+01 ,   0.288910E+02 ,   0.107885E+01 ,      4.97 ,     28.89 ,      1.08 ,       1.078867 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.315203E+00 ,   0.814051E-01 ,   0.420165E+00
   0.469637E+01 ,   0.265309E+02 ,   0.103004E+01 ,      4.70 ,     26.53 ,      1.03 ,       1.030085 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.314112E+00 ,   0.217266E+00 ,   0.527030E+00
   0.985346E+01 ,   0.287377E+02 ,   0.110719E+01 ,      9.85 ,     28.74 ,      1.11 ,       1.107253 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.471320E+00 ,   0.122692E+00 ,   0.106513E+01
   0.113578E+02 ,   0.262180E+02 ,   0.106186E+01 ,     11.36 ,     26.22 ,      1.06 ,       1.061882 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.151438E+00 ,   0.358728E+00 ,   0.391771E+00
   0.973244E+01 ,   0.192509E+01 ,   0.274729E+01 ,      9.73 ,      1.93 ,      2.75 ,       1.077456 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.694432E-01 ,  -0.262809E+00 ,   0.425592E+00
   0.111164E+02 ,   0.309329E+01 ,   0.113759E+01 ,     11.12 ,      3.09 ,      1.14 ,       1.137627 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.816516E-01 ,   0.528288E-01 ,   0.872818E+00
   0.127665E+02 ,   0.111559E+01 ,   0.111511E+01 ,     12.77 ,      1.12 ,      1.12 ,       1.115140 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.432332E-01 ,  -0.387552E-01 ,   0.796311E+00
   0.138404E+02 ,   0.366193E+01 ,   0.261604E+01 ,     13.84 ,      3.66 ,      2.62 ,       0.922622 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.272215E+00 ,  -0.280210E+00 ,  -0.312377E+00
   0.155094E+02 ,   0.302983E+01 ,   0.350209E+01 ,     15.51 ,      3.03 ,      3.50 ,       1.069941 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.365577E+00 ,   0.138455E+00 ,  -0.214080E+00
   0.175561E+02 ,   0.265223E+01 ,   0.309589E+01 ,     17.56 ,      2.65 ,      3.10 ,       1.050505 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.256983E+00 ,  -0.437379E-01 ,   0.482806E+00
   0.196533E+02 ,   0.354846E+01 ,   0.265861E+01 ,     19.65 ,      3.55 ,      2.66 ,       1.048795 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.262602E+00 ,   0.321771E+00 ,   0.744136E+00
   0.167441E+02 ,   0.115972E+01 ,   0.672229E+01 ,     16.74 ,      1.16 ,      6.72 ,       1.159749 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.217905E+00 ,   0.102658E+01 ,   0.614988E+00
   0.218669E+02 ,   0.906616E+00 ,   0.475996E+01 ,     21.87 ,      0.91 ,      4.76 ,       0.906664 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.102284E+00 ,   0.620910E+00 ,  -0.143355E+00
   0.246555E+02 ,   0.403947E+01 ,   0.284731E+01 ,     24.66 ,      4.04 ,      2.85 ,       1.195675 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.308093E+00 ,  -0.444448E-01 ,  -0.342678E-01
